,Item_Identifier,Item_Weight,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Item_Outlet_Sales,Outlet_Years,Outlet,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Size_0,Outlet_Size_1,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,New_Item_Type_0,New_Item_Type_1
203,FDI24,12.857645184135976,0.078362484,0,177.937,OUT027,1985,8.810699171944924,28,5,1,0,0,1,0,0,0,0,0,0,1
204,FDI19,15.1,0.052339069,10,242.7512,OUT046,1997,8.323843948590381,16,8,1,0,0,0,1,0,0,1,0,0,1
205,FDF24,15.5,0.042464962,0,81.5934,OUT010,1998,5.794760861535742,15,0,0,0,0,0,0,0,1,0,0,0,1
206,FDG52,13.65,0.065732883,5,45.7402,OUT049,1999,6.661833512698519,14,9,1,0,0,1,1,0,0,1,0,0,1
207,DRF36,16.1,0.023625114,14,189.3846,OUT045,2002,8.197430639164873,11,7,1,0,0,0,0,1,0,1,0,1,0
208,FDS45,12.857645184135977,0.051643608,13,107.3622,OUT019,1985,5.763894337583283,28,4,0,0,0,0,1,0,1,0,0,0,1
209,FDX40,12.85,0.165694219,5,39.7164,OUT010,1998,5.449743194478849,15,0,1,0,0,0,0,0,1,0,0,0,1
210,DRK12,9.5,0.041878397,14,32.99,OUT035,2004,4.8990331175149535,9,6,1,0,0,0,0,1,0,1,0,1,0
211,DRC27,13.8,0.058091482,4,245.1802,OUT035,2004,8.639701861431043,9,6,1,0,0,0,0,1,0,1,0,1,0
212,FDL58,5.78,0.06613202877895108,13,263.7568,OUT017,2007,7.877612559442493,6,2,0,0,0,0,0,1,0,1,0,0,1
213,NCD30,19.7,0.026903714,9,96.0726,OUT045,2002,7.149401632794016,11,7,0,1,0,0,0,1,0,1,0,0,0
214,NCZ54,14.65,0.06613202877895108,9,161.5552,OUT010,1998,5.786622496963685,15,0,0,1,0,0,0,0,1,0,0,0,0
215,FDE10,6.67,0.150554711,13,130.0626,OUT010,1998,4.884032982702641,15,0,0,0,0,0,0,0,1,0,0,0,1
216,FDR44,6.11,0.06613202877895108,6,131.2968,OUT010,1998,5.568320075981825,15,0,0,0,0,0,0,0,1,0,0,0,1
217,FDP28,13.65,0.134975628,5,260.0936,OUT010,1998,5.568320075981825,15,0,0,0,0,0,0,0,1,0,0,0,1
218,FDX15,17.2,0.15616879,10,160.6578,OUT013,1987,8.213796122709685,26,1,1,0,1,0,0,0,0,1,0,0,1
219,FDA39,6.32,0.06613202877895108,10,40.2822,OUT035,2004,7.038944756462868,9,6,1,0,0,0,0,1,0,1,0,0,1
220,FDY24,4.88,0.133700752,0,52.9298,OUT049,1999,7.599102139938826,14,9,0,0,0,1,1,0,0,1,0,0,1
221,FDC60,5.425,0.115119905,0,88.3514,OUT017,2007,7.256877452421518,6,2,0,0,0,0,0,1,0,1,0,0,1
222,FDH28,15.85,0.110030997,5,37.2506,OUT046,1997,5.585952687907002,16,8,0,0,0,0,1,0,0,1,0,0,1
223,FDT25,7.5,0.051038045,3,121.7072,OUT017,2007,8.175747069510738,6,2,1,0,0,0,0,1,0,1,0,0,1
224,DRJ13,12.65,0.062837968,14,161.5578,OUT013,1987,7.786496572345198,26,1,1,0,1,0,0,0,0,1,0,1,0
225,NCO07,12.857645184135976,0.017116983,11,211.956,OUT019,1985,5.366237663032016,28,4,0,1,0,0,1,0,1,0,0,0,0
226,FDW20,20.75,0.024129332,6,124.173,OUT013,1987,7.991981921980807,26,1,1,0,1,0,0,0,0,1,0,0,1
227,DRF27,12.857645184135976,0.049754975,4,152.134,OUT019,1985,5.03782235394022,28,4,1,0,0,0,1,0,1,0,0,1,0
228,FDS49,9.0,0.06613202877895108,3,79.7644,OUT035,2004,7.409047039560261,9,6,1,0,0,0,0,1,0,1,0,0,1
229,FDX25,12.857645184135976,0.101561568,3,181.9292,OUT027,1985,8.039897890429007,28,5,1,0,0,1,0,0,0,0,0,0,1
230,NCX42,12.857645184135976,0.005949644,9,165.6526,OUT027,1985,8.470127872845005,28,5,0,1,0,1,0,0,0,0,0,0,0
231,FDG33,12.857645184135976,0.13956116,12,170.4764,OUT027,1985,8.142216938353288,28,5,0,0,0,1,0,0,0,0,0,0,1
232,FDL56,14.1,0.126035694,6,86.4198,OUT045,2002,7.034262283255773,11,7,1,0,0,0,0,1,0,1,0,0,1
233,FDF14,7.55,0.027164679,3,152.334,OUT035,2004,7.864910756462707,9,6,1,0,0,0,0,1,0,1,0,0,1
234,NCD06,13.0,0.099325278,9,45.406,OUT046,1997,6.408327782390734,16,8,0,1,0,0,1,0,0,1,0,0,0
235,DRM47,12.857645184135976,0.04357366,7,192.8846,OUT027,1985,7.738058923648183,28,5,1,0,0,1,0,0,0,0,0,1,0
236,FDS46,12.857645184135976,0.082741482,13,118.7782,OUT019,1985,4.788975641259918,28,4,0,0,0,0,1,0,1,0,0,0,1
237,FDB35,12.3,0.064565202,15,92.9804,OUT013,1987,7.565528306880229,26,1,0,0,1,0,0,0,0,1,0,0,1
238,FDX21,12.857645184135976,0.084554569,13,109.8912,OUT027,1985,7.638021350028196,28,5,1,0,0,1,0,0,0,0,0,0,1
239,NCU05,12.857645184135977,0.058451805,8,79.9618,OUT027,1985,5.491765954351177,28,5,0,1,0,1,0,0,0,0,0,0,0
240,NCR38,17.25,0.113748685,9,251.3724,OUT045,2002,8.824112260637174,11,7,0,1,0,0,0,1,0,1,0,0,0
241,NCR18,15.85,0.020603511,9,42.7112,OUT017,2007,6.4617306419066205,6,2,0,1,0,0,0,1,0,1,0,0,0
242,NCU41,18.85,0.052044976,8,192.1846,OUT035,2004,8.086237398843044,9,6,0,1,0,0,0,1,0,1,0,0,0
243,FDY56,16.35,0.062764429,6,227.6062,OUT017,2007,8.885108501081957,6,2,0,0,0,0,0,1,0,1,0,0,1
244,DRJ51,14.1,0.087977262,4,229.0668,OUT035,2004,8.079040167292407,9,6,1,0,0,0,0,1,0,1,0,1,0
245,FDK21,7.905,0.010010425,13,249.0408,OUT035,2004,8.231139658839913,9,6,1,0,0,0,0,1,0,1,0,0,1
246,FDY25,12.0,0.033946163,3,179.3976,OUT013,1987,8.143765674888975,26,1,1,0,1,0,0,0,0,1,0,0,1
247,FDU44,12.15,0.058414678,6,163.4552,OUT035,2004,6.883187138644773,9,6,0,0,0,0,0,1,0,1,0,0,1
248,FDL43,10.1,0.027106459,10,75.367,OUT049,1999,6.285940364723352,14,9,1,0,0,1,1,0,0,1,0,0,1
249,FDF05,17.5,0.027022883,5,262.491,OUT017,2007,8.568042187117742,6,2,1,0,0,0,0,1,0,1,0,0,1
250,DRF15,12.857645184135977,0.058153409,4,152.034,OUT019,1985,5.7277203309449645,28,4,1,0,0,0,1,0,1,0,0,1,0
251,FDL20,17.1,0.128937661,6,112.3886,OUT018,2009,7.484378530877698,4,3,1,0,0,1,0,0,0,0,1,0,1
252,FDV32,7.785,0.088846306,6,61.451,OUT049,1999,6.633334222629409,14,9,1,0,0,1,1,0,0,1,0,0,1
253,FDJ34,11.8,0.09357779,13,125.9704,OUT013,1987,7.538258675589114,26,1,0,0,1,0,0,0,0,1,0,0,1
254,FDG08,13.15,0.165694678,6,171.8764,OUT045,2002,8.237500664046554,11,7,0,0,0,0,0,1,0,1,0,0,1
255,FDQ04,12.857645184135977,0.148392623,5,41.5796,OUT019,1985,3.744304700219346,28,4,1,0,0,0,1,0,1,0,0,0,1
256,FDW13,8.5,0.098438394,3,51.1324,OUT017,2007,5.563224548903645,6,2,1,0,0,0,0,1,0,1,0,0,1
257,NCI17,8.645,0.143303291,8,96.341,OUT013,1987,5.268280750171497,26,1,0,1,1,0,0,0,0,1,0,0,0
258,FDY03,17.6,0.076276208,10,110.9202,OUT045,2002,7.431775272941818,11,7,0,0,0,0,0,1,0,1,0,0,1
259,FDS12,9.1,0.175103435,0,127.5362,OUT017,2007,8.446113730228612,6,2,1,0,0,0,0,1,0,1,0,0,1
260,FDJ55,12.8,0.023511371,10,225.9404,OUT013,1987,8.507524358538797,26,1,0,0,1,0,0,0,0,1,0,0,1
261,DRK01,7.63,0.06105276,14,95.4436,OUT035,2004,7.257816198403183,9,6,1,0,0,0,0,1,0,1,0,1,0
262,FDG28,9.285,0.049559042,5,246.4144,OUT017,2007,7.1115708423410915,6,2,0,0,0,0,0,1,0,1,0,0,1
263,FDY38,13.6,0.119418124,4,231.03,OUT045,2002,8.586847977122963,11,7,0,0,0,0,0,1,0,1,0,0,1
264,FDN01,8.895,0.072545601,2,176.237,OUT045,2002,7.476115579125782,11,7,1,0,0,0,0,1,0,1,0,0,1
265,NCR54,16.35,0.090486828,9,195.211,OUT013,1987,7.845550326713768,26,1,0,1,1,0,0,0,0,1,0,0,0
266,FDG29,17.6,0.056245075,5,43.3454,OUT013,1987,6.915415464701195,26,1,1,0,1,0,0,0,0,1,0,0,1
267,FDG24,7.975,0.014618973,0,85.225,OUT013,1987,6.987420992525393,26,1,1,0,1,0,0,0,0,1,0,0,1
268,FDG59,15.85,0.043479126,15,36.7164,OUT017,2007,5.736350337363997,6,2,1,0,0,0,0,1,0,1,0,0,1
269,FDM28,15.7,0.045166237,5,178.666,OUT013,1987,7.831110597794366,26,1,1,0,1,0,0,0,0,1,0,0,1
270,FDW04,8.985,0.057827101,5,128.831,OUT046,1997,7.264828843461144,16,8,0,0,0,0,1,0,0,1,0,0,1
271,FDS26,20.35,0.089394766,4,260.1594,OUT013,1987,7.6469628059088794,26,1,1,0,1,0,0,0,0,1,0,0,1
272,FDQ56,6.59,0.10550944,6,85.6908,OUT013,1987,7.565528306880229,26,1,1,0,1,0,0,0,0,1,0,0,1
273,FDK51,19.85,0.005234153,4,264.0884,OUT035,2004,8.670900024186533,9,6,1,0,0,0,0,1,0,1,0,0,1
274,FDL22,16.85,0.036390174,13,91.4488,OUT046,1997,7.6418631964371695,16,8,1,0,0,0,1,0,0,1,0,0,1
275,FDH19,12.857645184135977,0.03292824,10,173.1738,OUT027,1985,8.895561076841759,28,5,1,0,0,1,0,0,0,0,0,0,1
276,FDY55,16.75,0.081252534,6,256.4988,OUT013,1987,8.916501411394016,26,1,1,0,1,0,0,0,0,1,0,0,1
277,FDY03,17.6,0.076552407,10,110.5202,OUT017,2007,6.111646480883841,6,2,0,0,0,0,0,1,0,1,0,0,1
278,FDK21,7.905,0.016758569,13,250.4408,OUT010,1998,6.2179656555136855,15,0,1,0,0,0,0,0,1,0,0,0,1
279,FDZ10,12.857645184135977,0.044248175,13,126.202,OUT027,1985,8.20782649782832,28,5,1,0,0,1,0,0,0,0,0,0,1
280,FDZ32,7.785,0.038288087,6,103.1964,OUT018,2009,6.60309631109079,4,3,0,0,0,1,0,0,0,0,1,0,1
281,NCZ18,7.825,0.186032678,9,253.0698,OUT035,2004,8.714251493671908,9,6,0,1,0,0,0,1,0,1,0,0,0
282,NCF07,12.857645184135977,0.031867464,9,101.0016,OUT027,1985,7.66210743057039,28,5,0,1,0,1,0,0,0,0,0,0,0
283,DRE49,20.75,0.021370201,14,153.0024,OUT017,2007,7.731068947218516,6,2,1,0,0,0,0,1,0,1,0,1,0
284,FDJ08,12.857645184135977,0.193772568,6,190.3846,OUT019,1985,6.353071458874261,28,4,1,0,0,0,1,0,1,0,0,0,1
285,FDT39,6.26,0.009866049,10,151.1366,OUT035,2004,7.726675269552531,9,6,0,0,0,0,0,1,0,1,0,0,1
286,FDE08,18.2,0.082551042,6,147.3734,OUT010,1998,5.696914947078256,15,0,1,0,0,0,0,0,1,0,0,0,1
287,NCD06,13.0,0.099729888,9,46.306,OUT018,2009,6.328422380093908,4,3,0,1,0,1,0,0,0,0,1,0,0
288,FDB57,20.25,0.018801549,6,222.1772,OUT035,2004,8.623430722383686,9,6,0,0,0,0,0,1,0,1,0,0,1
289,NCT54,8.695,0.119721451,9,95.5094,OUT049,1999,7.121835643414572,14,9,0,1,0,1,1,0,0,1,0,0,0
290,DRF49,7.27,0.071222087,14,113.5518,OUT045,2002,6.346090643591467,11,7,1,0,0,0,0,1,0,1,0,1,0
291,FDM25,12.857645184135977,0.060371962,2,174.0712,OUT027,1985,8.260484169875683,28,5,0,0,0,1,0,0,0,0,0,0,1
292,FDF20,12.85,0.033287541,6,198.4768,OUT045,2002,7.2302282675078136,11,7,1,0,0,0,0,1,0,1,0,0,1
293,FDH27,7.075,0.05858462,4,142.7128,OUT018,2009,7.533996551687948,4,3,1,0,0,1,0,0,0,0,1,0,1
294,FDV60,12.857645184135977,0.11679292,0,196.211,OUT027,1985,8.612595730591668,28,5,0,0,0,1,0,0,0,0,0,0,1
295,FDY59,8.195,0.031452265,0,94.3462,OUT049,1999,6.831373030313328,14,9,1,0,0,1,1,0,0,1,0,0,1
296,FDK36,7.09,0.00721395,0,47.9034,OUT035,2004,6.370313226611205,9,6,1,0,0,0,0,1,0,1,0,0,1
297,NCM31,6.095,0.081196619,11,141.4154,OUT046,1997,7.257816198403183,16,8,0,1,0,0,1,0,0,1,0,0,0
298,FDE33,19.35,0.049916364,6,80.2644,OUT017,2007,6.8498854592118095,6,2,0,0,0,0,0,1,0,1,0,0,1
299,FDU36,6.15,0.04627095,0,99.3384,OUT046,1997,7.768922907894645,16,8,1,0,0,0,1,0,0,1,0,0,1
300,FDV13,12.857645184135977,0.02747716,3,87.9856,OUT027,1985,8.087261359202977,28,5,0,0,0,1,0,0,0,0,0,0,1
301,FDV20,12.857645184135977,0.104704537,6,125.2678,OUT019,1985,5.542578758317674,28,4,0,0,0,0,1,0,1,0,0,0,1
302,NCQ54,17.7,0.012540003,9,167.0474,OUT035,2004,8.68214119831529,9,6,0,1,0,0,0,1,0,1,0,0,0
303,FDO23,17.85,0.147023834,1,93.7436,OUT018,2009,7.034848792864854,4,3,1,0,0,1,0,0,0,0,1,0,1
304,DRE60,9.395,0.159657596,14,224.972,OUT045,2002,8.948670106635578,11,7,1,0,0,0,0,1,0,1,0,1,0
305,DRP47,15.75,0.141398626,7,250.5382,OUT017,2007,7.929025726018812,6,2,1,0,0,0,0,1,0,1,0,1,0
306,FDB21,7.475,0.148821808,6,241.2854,OUT045,2002,8.578867389293787,11,7,1,0,0,0,0,1,0,1,0,0,1
307,FDR04,7.075,0.06613202877895108,5,98.0068,OUT018,2009,6.775207630893678,4,3,1,0,0,1,0,0,0,0,1,0,1
308,FDX23,6.445,0.029691762,0,92.6436,OUT046,1997,6.947917471881167,16,8,1,0,0,0,1,0,0,1,0,0,1
309,FDX19,19.1,0.096715523,6,235.0958,OUT035,2004,8.019298731929917,9,6,1,0,0,0,0,1,0,1,0,0,1
310,FDD40,20.25,0.014790559,4,193.6162,OUT035,2004,8.255652827449497,9,6,0,0,0,0,0,1,0,1,0,0,1
311,FDA01,15.0,0.054378253,3,59.1904,OUT046,1997,6.269690046788008,16,8,0,0,0,0,1,0,0,1,0,0,1
312,FDS33,6.67,0.123428594,13,89.1514,OUT046,1997,7.77983820761587,16,8,0,0,0,0,1,0,0,1,0,0,1
313,FDM50,12.857645184135977,0.029943463,3,60.222,OUT027,1985,7.4258440620311275,28,5,0,0,0,1,0,0,0,0,0,0,1
314,FDB29,16.7,0.052368061,5,112.7176,OUT013,1987,6.6878853634703646,26,1,0,0,1,0,0,0,0,1,0,0,1
315,FDF46,7.07,0.093861144,13,115.5834,OUT045,2002,7.145209857300497,11,7,1,0,0,0,0,1,0,1,0,0,1
316,FDA33,6.48,0.033968647,13,148.0076,OUT045,2002,6.788797854000482,11,7,1,0,0,0,0,1,0,1,0,0,1
317,FDC08,19.0,0.173154079,6,228.272,OUT010,1998,6.117533162351139,15,0,0,0,0,0,0,0,1,0,0,0,1
318,FDB53,13.35,0.139735226,5,147.5392,OUT045,2002,8.263234492989666,11,7,1,0,0,0,0,1,0,1,0,0,1
319,FDY31,12.857645184135977,0.043351896,6,146.6418,OUT027,1985,8.392820642527035,28,5,1,0,0,1,0,0,0,0,0,0,1
320,DRQ35,12.857645184135977,0.042086652,7,122.4388,OUT027,1985,8.603353859989385,28,5,1,0,0,1,0,0,0,0,0,1,0
321,FDX36,9.695,0.12848269,0,223.9404,OUT049,1999,8.507524358538797,14,9,0,0,0,1,1,0,0,1,0,0,1
322,DRD13,15.0,0.049357077,14,62.6168,OUT017,2007,6.866674917754745,6,2,1,0,0,0,0,1,0,1,0,1,0
323,FDC52,11.15,0.008326735,4,149.9708,OUT017,2007,7.579229488242516,6,2,0,0,0,0,0,1,0,1,0,0,1
324,FDB45,20.85,0.021362955,6,103.2306,OUT049,1999,7.78538991907436,14,9,1,0,0,1,1,0,0,1,0,0,1
325,NCK19,9.8,0.151420934,11,194.3478,OUT010,1998,5.962281844132241,15,0,0,1,0,0,0,0,1,0,0,0,0
326,FDV51,16.35,0.032511818,10,165.0842,OUT013,1987,6.903451229836965,26,1,1,0,1,0,0,0,0,1,0,0,1
327,FDZ35,9.6,0.022323658,1,101.299,OUT045,2002,7.470442345708708,11,7,0,0,0,0,0,1,0,1,0,0,1
328,NCW17,12.857645184135977,0.019292355,8,129.9994,OUT027,1985,8.11432004128089,28,5,0,1,0,1,0,0,0,0,0,0,0
329,FDV59,13.35,0.048124443,1,216.7166,OUT045,2002,8.273821116124731,11,7,1,0,0,0,0,1,0,1,0,0,1
330,DRH39,20.7,0.09261307,4,76.367,OUT013,1987,5.7277203309449645,26,1,1,0,1,0,0,0,0,1,0,1,0
331,FDN60,12.857645184135977,0.094697274,0,158.4604,OUT027,1985,8.361575289077596,28,5,1,0,0,1,0,0,0,0,0,0,1
332,FDU55,16.2,0.035984104,6,260.6278,OUT045,2002,8.39538088413653,11,7,1,0,0,0,0,1,0,1,0,0,1
333,FDN58,12.857645184135977,0.056596985,13,230.9984,OUT027,1985,9.134423873115777,28,5,0,0,0,1,0,0,0,0,0,0,1
334,FDC41,12.857645184135977,0.2047,5,76.867,OUT019,1985,5.441122499804037,28,4,1,0,0,0,1,0,1,0,0,0,1
335,FDO01,12.857645184135977,0.020618324,2,129.3994,OUT027,1985,7.628999222651304,28,5,0,0,0,1,0,0,0,0,0,0,1
336,NCO43,5.5,0.04709821,11,101.3016,OUT046,1997,8.113921515974855,16,8,0,1,0,0,1,0,0,1,0,0,0
337,FDQ07,15.1,0.087584126,6,221.7456,OUT045,2002,8.765820831289355,11,7,0,0,0,0,0,1,0,1,0,0,1
338,FDF28,15.7,0.038078899,5,122.9046,OUT017,2007,7.59743324878331,6,2,0,0,0,0,0,1,0,1,0,0,1
339,FDM01,7.895,0.095102092,2,104.4332,OUT017,2007,7.962739417332859,6,2,0,0,0,0,0,1,0,1,0,0,1
340,FDY49,12.857645184135977,0.011953902,3,164.5184,OUT027,1985,7.94023232353987,28,5,0,0,0,1,0,0,0,0,0,0,1
341,FDR24,17.35,0.062799379,0,88.183,OUT013,1987,6.292120839195936,26,1,0,0,1,0,0,0,0,1,0,0,1
342,NCY18,7.285,0.031125709,9,174.3054,OUT013,1987,8.384492310963843,26,1,0,1,1,0,0,0,0,1,0,0,0
343,NCY30,20.25,0.026005891,9,180.9976,OUT045,2002,7.907454371437515,11,7,0,1,0,0,0,1,0,1,0,0,0
344,FDJ22,12.857645184135977,0.09246392,13,190.9504,OUT019,1985,5.951945869567721,28,4,1,0,0,0,1,0,1,0,0,0,1
345,DRI37,15.85,0.107765165,14,59.5904,OUT049,1999,6.556898803449431,14,9,1,0,0,1,1,0,0,1,0,1,0
346,FDL27,6.17,0.010647477,10,66.3826,OUT049,1999,7.569658408065413,14,9,1,0,0,1,1,0,0,1,0,0,1
347,NCO30,19.5,0.015749341,9,182.2608,OUT049,1999,8.104308949471147,14,9,0,1,0,1,1,0,0,1,0,0,0
348,NCB07,19.2,0.077628053,9,197.611,OUT049,1999,8.053116284403773,14,9,0,1,0,1,1,0,0,1,0,0,0
349,FDX25,16.7,0.06613202877895108,3,181.2292,OUT018,2009,7.8458109468588795,4,3,1,0,0,1,0,0,0,0,1,0,1
350,FDP59,20.85,0.056695731,1,104.0648,OUT018,2009,7.533996551687948,4,3,0,0,0,1,0,0,0,0,1,0,1
351,FDR59,14.5,0.063993068,1,260.4594,OUT045,2002,8.61174806786897,11,7,0,0,0,0,0,1,0,1,0,0,1
352,FDT27,11.395,0.069529262,10,233.1616,OUT013,1987,8.715125858260404,26,1,0,0,1,0,0,0,0,1,0,0,1
353,DRI01,7.97,0.034452949,14,174.0422,OUT046,1997,7.858498837218824,16,8,1,0,0,0,1,0,0,1,0,1,0
354,FDU09,7.71,0.06670068,13,55.2956,OUT049,1999,7.13624356173881,14,9,0,0,0,1,1,0,0,1,0,0,1
355,FDH26,19.25,0.034699737,3,141.7496,OUT046,1997,8.31736042035292,16,8,0,0,0,0,1,0,0,1,0,0,1
356,FDH27,7.075,0.058346939,4,142.2128,OUT046,1997,8.059870924715819,16,8,1,0,0,0,1,0,0,1,0,0,1
357,FDN39,12.857645184135977,0.065203103,10,166.0816,OUT027,1985,8.524059166570577,28,5,0,0,0,1,0,0,0,0,0,0,1
358,FDH40,11.6,0.078929571,5,79.9276,OUT046,1997,7.037191397406722,16,8,0,0,0,0,1,0,0,1,0,0,1
359,FDJ56,12.857645184135977,0.182514881,6,98.77,OUT027,1985,7.900076989989181,28,5,1,0,0,1,0,0,0,0,0,0,1
360,DRN47,12.1,0.016895293,7,178.566,OUT018,2009,6.802205856593669,4,3,1,0,0,1,0,0,0,0,1,1,0
361,NCO17,10.0,0.073379745,8,118.244,OUT046,1997,7.922047837653786,16,8,0,1,0,0,1,0,0,1,0,0,0
362,FDX60,14.35,0.08075758,0,81.896,OUT045,2002,6.779758257718726,11,7,1,0,0,0,0,1,0,1,0,0,1
363,FDT22,10.395,0.112271498,13,58.222,OUT049,1999,6.492454963393855,14,9,1,0,0,1,1,0,0,1,0,0,1
364,FDX26,12.857645184135976,0.153741385,4,182.6292,OUT019,1985,5.211828761979999,28,4,1,0,0,0,1,0,1,0,0,0,1
365,FDG45,8.1,0.127929521,6,211.4902,OUT013,1987,8.191915414369298,26,1,1,0,1,0,0,0,0,1,0,0,1
366,FDD44,8.05,0.07838564,6,256.4646,OUT035,2004,8.547585044632699,9,6,0,0,0,0,0,1,0,1,0,0,1
367,FDS15,9.195,0.078502143,10,108.7596,OUT017,2007,7.859270441807881,6,2,0,0,0,0,0,1,0,1,0,0,1
368,FDL51,20.7,0.047684831,4,212.5876,OUT018,2009,7.160322167052177,4,3,0,0,0,1,0,0,0,0,1,0,1
369,FDL32,15.7,0.123159656,6,110.1544,OUT017,2007,7.115905713142174,6,2,0,0,0,0,0,1,0,1,0,0,1
370,FDZ07,12.857645184135977,0.06613202877895108,6,60.2194,OUT027,1985,7.458614669898795,28,5,0,0,0,1,0,0,0,0,0,0,1
371,NCW53,12.857645184135976,0.053392944,8,193.8162,OUT019,1985,5.955403078282874,28,4,0,1,0,0,1,0,1,0,0,0,0
372,NCA54,16.5,0.036715907,9,180.0318,OUT045,2002,8.286647209592282,11,7,0,1,0,0,0,1,0,1,0,0,0
373,FDX09,9.0,0.065236932,13,176.437,OUT035,2004,8.957282310163746,9,6,1,0,0,0,0,1,0,1,0,0,1
374,FDO51,6.785,0.041947547,10,41.2112,OUT013,1987,6.6977905048418025,26,1,0,0,1,0,0,0,0,1,0,0,1
375,FDW49,19.5,0.082888496,3,178.6002,OUT018,2009,7.134652894969606,4,3,1,0,0,1,0,0,0,0,1,0,1
376,FDB27,7.575,0.055390121,4,195.2768,OUT046,1997,8.651064286335401,16,8,1,0,0,0,1,0,0,1,0,0,1
377,FDF45,18.2,0.012194556,6,57.7904,OUT013,1987,7.290129158266899,26,1,0,0,1,0,0,0,0,1,0,0,1
378,FDV02,16.75,0.060495243,4,169.8106,OUT013,1987,8.087056650993398,26,1,1,0,1,0,0,0,0,1,0,0,1
379,FDY28,7.47,0.06613202877895108,5,214.3218,OUT035,2004,8.360641364474501,9,6,0,0,0,0,0,1,0,1,0,0,1
380,FDX31,12.857645184135977,0.014753811,6,231.7958,OUT027,1985,8.589700514643262,28,5,0,0,0,1,0,0,0,0,0,0,1
381,FDR43,12.857645184135976,0.160707489,6,38.019,OUT027,1985,7.184844444172743,28,5,1,0,0,1,0,0,0,0,0,0,1
382,FDP51,13.85,0.085622362,10,119.4124,OUT018,2009,7.71990057890739,4,3,0,0,0,1,0,0,0,0,1,0,1
383,FDL52,6.635,0.046350909,5,37.4506,OUT017,2007,7.071122158868344,6,2,0,0,0,0,0,1,0,1,0,0,1
384,FDR44,6.11,0.102920886,6,130.4968,OUT046,1997,8.167469346797978,16,8,0,0,0,0,1,0,0,1,0,0,1
385,FDB34,15.25,0.026604781,13,86.2198,OUT035,2004,6.41597807660191,9,6,1,0,0,0,0,1,0,1,0,0,1
386,FDC50,15.85,0.06613202877895108,3,96.4094,OUT035,2004,7.121835643414572,9,6,1,0,0,0,0,1,0,1,0,0,1
387,FDT57,15.2,0.031860325,13,235.1248,OUT010,1998,6.163419219635774,15,0,1,0,0,0,0,0,1,0,0,0,1
388,FDP22,12.857645184135977,0.06613202877895108,13,52.6666,OUT027,1985,6.577489104855228,28,5,0,0,0,1,0,0,0,0,0,0,1
389,DRE49,20.75,0.021250002,14,150.5024,OUT046,1997,7.856180444765331,16,8,1,0,0,0,1,0,0,1,0,1,0
390,FDM40,10.195,0.159936948,5,143.2154,OUT046,1997,7.845289638628091,16,8,1,0,0,0,1,0,0,1,0,0,1
391,FDY32,7.605,0.129503146,6,164.021,OUT045,2002,8.272801488538876,11,7,1,0,0,0,0,1,0,1,0,0,1
392,FDW07,18.0,0.142688846,6,88.5514,OUT046,1997,6.682061729183589,16,8,0,0,0,0,1,0,0,1,0,0,1
393,FDU02,12.857645184135976,0.179484411,4,228.9352,OUT019,1985,6.821261004635524,28,4,1,0,0,0,1,0,1,0,0,0,1
394,NCF18,18.35,0.089163056,9,191.3504,OUT045,2002,8.089714594658016,11,7,0,1,0,0,0,1,0,1,0,0,0
395,FDQ56,6.59,0.105761491,6,84.8908,OUT049,1999,7.4258440620311275,14,9,1,0,0,1,1,0,0,1,0,0,1
396,FDN58,13.8,0.056960814,13,230.0984,OUT049,1999,8.218294959020916,14,9,0,0,0,1,1,0,0,1,0,0,1
397,FDG35,21.2,0.00704098,15,173.5738,OUT046,1997,7.991306246576561,16,8,0,0,0,0,1,0,0,1,0,0,1
398,FDY34,10.5,0.011026594,13,166.4842,OUT018,2009,7.883652589937146,4,3,0,0,0,1,0,0,0,0,1,0,1
399,NCE19,8.97,0.093203257,9,52.7956,OUT045,2002,6.945355834234268,11,7,0,1,0,0,0,1,0,1,0,0,0
400,NCK31,12.857645184135977,0.026916794,11,50.9666,OUT027,1985,6.577489104855228,28,5,0,1,0,1,0,0,0,0,0,0,0
401,NCJ29,10.6,0.035264298,8,86.1224,OUT045,2002,6.057046273917251,11,7,0,1,0,0,0,1,0,1,0,0,0
402,FDT59,13.65,0.015908424,1,231.1668,OUT035,2004,8.841014889187427,9,6,1,0,0,0,0,1,0,1,0,0,1
403,NCX41,19.0,0.017719277,8,211.0244,OUT046,1997,8.245919548037065,16,8,0,1,0,0,1,0,0,1,0,0,0
404,FDU45,12.857645184135976,0.035334201,13,115.3518,OUT027,1985,7.731068947218516,28,5,0,0,0,1,0,0,0,0,0,0,1
405,FDW24,12.857645184135976,0.065652494,0,48.9034,OUT019,1985,3.904059379768645,28,4,1,0,0,0,1,0,1,0,0,0,1
406,FDF22,6.865,0.056919038,13,212.8218,OUT049,1999,8.660685315829937,14,9,1,0,0,1,1,0,0,1,0,0,1
407,FDM60,10.8,0.048143292,0,40.2138,OUT046,1997,6.538768569625618,16,8,0,0,0,0,1,0,0,1,0,0,1
