,Item_Weight,Item_Outlet_Sales,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Size_0,Outlet_Size_1,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,New_Item_Type_0,New_Item_Type_1,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Item_Type_0,Item_Type_1,Item_Type_2,Item_Type_3,Item_Type_4,Item_Type_5,Item_Type_6,Item_Type_7,Item_Type_8,Item_Type_9,Item_Type_10,Item_Type_11,Item_Type_12,Item_Type_13,Item_Type_14,log_Item_Visibility,Type1_Tear1,Type1_Tear2,log_Item_MRP,log_Outlet_Years
117,7.485,7.841109360342663,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0668271346376862,0,1,4.700687617041665,2.302585092994046
118,11.6,7.845289638628091,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0403522890258987,0,1,4.950994271720585,1.9459101490553132
119,11.65,7.041277796567277,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0392987802982701,0,0,5.429649968603344,1.6094379124341003
120,13.0,6.524219358965493,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0346983121111013,0,1,3.881633898579114,1.9459101490553132
121,12.65,7.6434596197912,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0611118884945075,0,1,5.075534999998756,2.4849066497880004
122,20.25,5.233373429907372,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1586594551489062,0,0,4.5380897703054695,2.772588722239781
123,8.6,8.018641269991644,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0394110142756432,0,1,5.253074154500039,2.302585092994046
124,12.6,6.7660437774509,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478926319840868,0,1,4.1544890688016585,1.9459101490553132
125,17.7,6.768342625598476,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0115440700768485,0,1,4.564775183627041,2.302585092994046
126,14.15,7.037191397406722,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1684823138734792,1,0,4.423979189869508,2.833213344056216
127,19.25,6.834243498301724,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0974438283202124,0,1,3.9851916794365962,1.9459101490553132
128,8.88,6.637704851497861,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0831538510441907,0,0,5.028921739890205,3.295836866004329
129,20.5,6.562556516752542,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0323075907613467,0,1,3.7204314143268453,2.4849066497880004
130,12.0,8.98335123587009,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0332509226291663,0,0,5.201793250220832,3.367295829986474
131,13.5,7.271792653591673,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0701500470343326,1,0,5.0832163868770115,2.833213344056216
132,12.15,8.85041047929178,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.134826734681638,0,0,5.418055822456816,3.367295829986474
133,8.89,4.626947333224356,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.009121488448281,0,0,4.631827696170507,2.772588722239781
134,7.855,6.859713534676676,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.011243591261012,0,0,5.24448822804492,1.6094379124341003
135,7.235,7.586010320042112,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0740453390494528,1,0,4.762594359227531,2.833213344056216
136,18.25,8.568548291893752,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0582282242775313,0,0,5.114710584205437,3.367295829986474
137,6.92,7.18181184438651,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0378082372325172,0,1,4.120421581932219,2.4849066497880004
138,9.3,6.284699672780699,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0423020963888741,0,1,4.519799643910456,1.9459101490553132
139,18.5,5.578433892287147,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0552610541576009,0,0,4.891314076043655,2.772588722239781
140,8.02,7.246492662505686,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0196719373840761,0,1,5.04727061672377,2.302585092994046
141,9.195,7.435317186555804,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0472000596707049,0,1,4.664968113245547,1.9459101490553132
142,12.8,7.670837020833312,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0872980363155856,0,1,4.669025348689463,2.4849066497880004
143,16.6,7.892644778027672,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.027247469090175,1,0,5.185341259078163,2.70805020110221
144,14.0,6.809577792379763,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0640371724635911,0,1,3.990168529971934,2.302585092994046
145,18.6,8.905363740394149,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0386012395883773,1,0,5.510926424419332,2.70805020110221
146,16.0,8.748643140888198,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059057770475142,0,1,5.428645383840047,2.302585092994046
147,17.6,7.377083680312805,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0791036570573319,0,1,5.085693291023977,2.302585092994046
148,21.25,6.273463626903626,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1444035871683806,0,1,5.188708952442456,2.302585092994046
149,7.235,7.586010320042112,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0740318431845568,0,1,4.775328064281138,2.302585092994046
150,14.6,6.942787617743714,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1409952554448843,0,1,3.939038771066107,1.9459101490553132
151,13.85,7.49294468503679,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0256696726726491,0,0,5.090807224189446,1.6094379124341003
152,13.65,7.926384669299209,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0706536421768804,0,0,5.291507230119486,1.6094379124341003
153,9.5,6.802205856593669,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0408381361499783,0,0,3.4747575847701837,3.367295829986474
154,7.365,8.061552479860703,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0416794687041665,1,0,5.425707439815773,2.833213344056216
155,18.35,8.186184211991133,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.01398293746928,0,0,5.414207945971527,1.6094379124341003
156,5.465,5.573389770240024,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0640371724635911,0,0,4.894570281792236,1.6094379124341003
157,18.6,7.5554762359746785,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1422964530052547,0,1,4.613493451313494,1.9459101490553132
158,13.85,7.440020307440113,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0304994024568798,0,1,4.955231105409137,1.9459101490553132
159,14.0,7.812964679062614,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0586242940235292,0,0,5.047067507611057,3.295836866004329
160,14.0,7.194887200128437,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0410679002829546,0,0,4.021128499890842,3.295836866004329
161,21.35,7.501070300985557,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0745205015517678,0,0,4.585063392438046,3.367295829986474
162,5.905,8.106720767601526,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.044818679683299,0,0,5.409615420088615,1.6094379124341003
163,7.27,7.870773630394549,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0686655609933823,1,0,4.7471192999760525,2.833213344056216
164,6.155,7.926865380535816,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.090443694924727,1,0,5.373220736574699,2.833213344056216
165,19.5,8.589700514643262,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0747445476394046,0,1,5.457437677278179,1.9459101490553132
166,15.2,7.951549190258762,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0211032291859627,0,1,5.383955467692552,1.9459101490553132
167,12.15,7.463973530392659,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0416077120034135,0,0,4.836318414221587,1.6094379124341003
168,14.6,8.622712030540242,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0252568689775463,0,0,5.297358907372753,3.367295829986474
169,12.6,6.4300323323209385,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478190261008023,0,0,4.141854542225983,1.6094379124341003
170,14.5,7.65991307366622,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0192845401710426,0,1,5.110908893305518,2.302585092994046
171,16.6,8.249058445700365,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1159314131276158,0,1,5.159479347224496,1.9459101490553132
172,11.8,7.216143540982984,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0557882839182592,0,0,5.026748771899669,3.295836866004329
173,13.1,8.286647209592282,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0432085176272287,0,0,5.1920219695803835,3.295836866004329
174,17.7,5.848027685481126,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2560872219149275,0,0,4.7551699770699,2.772588722239781
175,17.85,6.37372619162615,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0640371724635911,0,0,5.286140528867107,2.772588722239781
176,12.3,6.919371943502174,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627400533008756,0,1,4.5398889891351715,2.4849066497880004
177,11.8,5.088359007287065,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0937748390443985,0,0,4.412335155805972,2.772588722239781
178,9.395,3.775313998100727,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1748047621797377,0,0,3.7637828241405984,3.367295829986474
179,11.1,8.010275787267753,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1626060054565535,0,1,5.065504719830262,2.4849066497880004
180,14.0,8.7036990484697,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0583957312136632,0,0,5.037378485738424,3.367295829986474
181,11.3,6.897415002109901,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0072681747098747,0,1,5.294021151016116,2.4849066497880004
182,10.0,5.483501488955468,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1208702315815813,0,0,4.778652794114842,3.367295829986474
183,5.75,7.2263625983054,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0724208016817177,0,0,4.7345971670275215,3.295836866004329
184,6.215,8.463967547031883,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482008534170984,0,0,5.428495267499602,3.367295829986474
185,11.35,6.920687298793248,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0441755292914994,0,0,4.615136358299941,1.6094379124341003
186,11.1,6.490435784456965,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0899812334303681,0,0,5.116511276878074,3.367295829986474
187,14.0,6.659275970804608,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0284978823834855,1,0,4.878481999077922,2.70805020110221
188,19.75,7.757033177798801,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0178984832110055,0,1,5.19720337717653,2.4849066497880004
189,6.525,7.711590697648821,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.086577702466426,1,0,4.455372352099555,2.70805020110221
190,10.3,7.416280338478307,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1366263463105792,1,0,4.653625055857433,2.70805020110221
191,5.78,8.465230704748418,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0716361073258191,1,0,5.582581604853298,2.70805020110221
192,11.85,8.0473813517777,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0489679826445041,0,1,5.106869894976574,2.4849066497880004
193,16.35,6.149304698172492,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0204217042559393,0,0,3.934418347164952,1.6094379124341003
194,17.6,8.531437813341336,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0154904805958854,0,0,5.212746406205527,3.367295829986474
195,10.5,6.294582372985006,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0405615878173725,1,0,3.653677056705207,2.833213344056216
196,19.0,6.901443199658056,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0928645817657852,1,0,3.8932845317196385,2.833213344056216
197,14.6,8.701154236847259,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0578754307218951,1,0,5.480029571057925,2.70805020110221
198,15.6,7.652668951953786,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0940945794433121,0,0,4.157622914680547,3.367295829986474
199,4.615,8.586847977122963,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0965263953687958,0,0,5.453738667365866,3.367295829986474
200,18.75,6.615658141123598,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0508323213558064,0,1,4.659923487640862,2.4849066497880004
201,5.26,8.094603083964397,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04091589763122,0,1,5.093055481017235,2.302585092994046
202,18.25,7.440020307440113,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0529189489947745,0,1,4.950286384267777,2.4849066497880004
203,10.3,8.810699171944924,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0754436719951013,0,0,5.187033788582687,3.367295829986474
204,15.1,8.323843948590381,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0510153713205125,1,0,5.496148032942761,2.833213344056216
205,15.5,5.794760861535742,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415880645336783,0,0,4.413929774186806,2.772588722239781
206,13.65,6.661833512698519,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0636627155442903,1,0,3.8446046080917156,2.70805020110221
207,16.1,8.197430639164873,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0233503599771185,0,1,5.24904623673317,2.4849066497880004
208,5.175,5.763894337583283,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0503542812526795,0,0,4.685479319705519,3.367295829986474
209,12.85,5.449743194478849,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1533168056794008,0,0,3.706630959689592,2.772588722239781
210,9.5,4.8990331175149535,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0410252349855125,0,1,3.5260663637080247,2.302585092994046
211,13.8,8.639701861431043,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0564667966167736,0,1,5.506063788095501,2.302585092994046
212,5.78,7.877612559442493,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0640371724635911,0,1,5.578811668759792,1.9459101490553132
213,19.7,7.149401632794016,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0265481719260598,0,1,4.575459152159907,2.4849066497880004
214,14.65,5.786622496963685,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0640371724635911,0,0,5.091017636395115,2.772588722239781
215,6.67,4.884032982702641,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1402441834695328,0,0,4.875675071656602,2.772588722239781
216,6.11,5.568320075981825,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0640371724635911,0,0,4.88504788337563,2.772588722239781
217,13.65,5.568320075981825,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1266111775750617,0,0,5.564878963723319,2.772588722239781
218,17.2,8.213796122709685,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1451117717021816,0,0,5.085481755404487,3.295836866004329
219,6.32,7.038944756462868,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0640371724635911,0,1,3.7204314143268453,2.302585092994046
220,4.88,7.599102139938826,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1254872833560058,1,0,3.9876832008312264,2.70805020110221
221,5.425,7.256877452421518,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1089619372468652,0,1,4.4925769102012065,1.9459101490553132
222,15.85,5.585952687907002,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1043879401595661,1,0,3.644159246424026,2.833213344056216
223,7.5,8.175747069510738,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0497782900978814,0,1,4.80980102970188,1.9459101490553132
224,12.65,7.786496572345198,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0609426587667338,0,0,5.091033630833972,3.295836866004329
225,9.06,5.366237663032016,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0169721379832203,0,0,5.361085571600379,3.367295829986474
226,20.75,7.991981921980807,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0238428194232938,0,0,4.8296967804570485,3.295836866004329
227,8.93,5.03782235394022,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0485567797945601,0,0,5.031313355081982,3.367295829986474
228,9.0,7.409047039560261,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0640371724635911,0,1,4.391536274377562,2.302585092994046
229,16.7,8.039897890429007,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0967287803872712,0,0,5.209099192736114,3.367295829986474
230,6.36,8.470127872845005,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0059320147587168,0,0,5.115911406192201,3.367295829986474
231,5.365,8.142216938353288,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1306432409267249,0,0,5.144445647807516,3.367295829986474
232,14.1,7.034262283255773,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.11870322903745,0,1,4.470721801626557,2.4849066497880004
233,7.55,7.864910756462707,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0268022676536349,0,1,5.032618548631667,2.302585092994046
234,13.0,6.408327782390734,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0946966079712567,1,0,3.837428761217175,2.833213344056216
235,9.3,7.738058923648183,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0426510344065281,0,0,5.267263136711811,3.367295829986474
236,17.6,4.788975641259918,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0794962340763434,0,0,4.785641699172892,3.367295829986474
