,Unnamed: 0,Item_Outlet_Sales,Item_Weight,Item_Visibility,log_Item_MRP,log_Outlet_Years,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Size_0,Outlet_Size_1,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,New_Item_Type_0,New_Item_Type_1,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Item_Type_0,Item_Type_1,Item_Type_2,Item_Type_3,Item_Type_4,Item_Type_5,Item_Type_6,Item_Type_7,Item_Type_8,Item_Type_9,Item_Type_10,Item_Type_11,Item_Type_12,Item_Type_13,Item_Type_14,Type1_Tear1,Type1_Tear2
522,522,5.625125195721803,-0.929427502581074,-0.988000081281192,-1.52431022713678,0.2454064247743259,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
523,523,6.5821101768282455,-1.0785090257774943,-0.7158270888932212,-2.2092632652556947,1.16110210436875,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
524,524,8.151473581814352,-0.9377098094253196,1.123424571557436,-0.198701390524247,-0.2580434851395525,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
525,525,8.597472572618846,0.8264215483989897,-0.1600779994922329,1.128024018018243,0.3515008370257634,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
526,526,5.651192901866224,-1.0075178242553895,-0.7685677506513245,0.220871235073108,-1.790132896192839,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
527,527,5.782528341795437,0.0,1.8458744601598165,0.4721760325784817,1.2861568520377415,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
528,528,8.557865926797902,1.4535104951775837,0.6939411085559734,1.1437587656511403,-1.2012991333803724,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
529,529,7.825807658243948,-1.253620656198687,-0.1295316917935632,0.4357805277384435,-0.2580434851395525,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
530,530,7.581608013100137,-0.060968470627323,-0.1552213412106335,-0.3361898181012003,1.16110210436875,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
531,531,5.91670005179778,0.6489435445937268,0.8509154804511727,0.7439206825476447,0.2454064247743259,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
532,532,4.573423552187509,-0.9814877170306174,3.340806617661404,-1.7575893844768131,0.2454064247743259,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
533,533,8.101891300408091,1.2405368906112688,2.216564160623573,0.4462632353979532,0.1324626032293418,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
534,534,7.895624294616101,0.1165095331779394,1.4368024748289203,0.3485570323676755,-1.2012991333803724,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
535,535,7.6431405389407,0.8855808830007439,-0.0837397283578105,0.6220481056736658,0.3515008370257634,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
536,536,7.701406401112262,-1.458311953920756,-0.7443334962945901,1.0941900246114735,-0.577110191524809,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
537,537,7.690813087970959,0.0,-1.1017356536508154,-1.8404936179846307,1.2861568520377415,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
538,538,6.95746559111413,0.8855808830007439,-0.8961302531747644,-1.4843219898061282,0.3515008370257634,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
539,539,7.908678660916962,0.5897842099919727,-1.1190321500985518,0.2814340343753259,-0.577110191524809,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
540,540,4.053401032538969,1.619156632062495,0.3871777495246471,-1.5744025685931804,0.2454064247743259,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
541,541,5.449743194478849,0.3413150046646054,1.250330080181941,-0.8839070557824472,-1.2012991333803724,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
542,542,8.654436381788406,0.0,0.2645962213889133,0.8549293124531063,1.2861568520377415,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
543,543,7.243641629720015,-0.6762255504855662,-0.5005188768624429,0.1963109009181084,1.16110210436875,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
544,544,7.33455125779213,0.4596336738681138,-0.5199896433349755,-0.936888128974901,-0.577110191524809,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
545,545,5.770144332504633,0.0,-0.0837397283578105,0.4769661592789982,1.2861568520377415,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
546,546,6.453375518956262,-0.9814877170306174,-0.4956144125852622,-1.98594947720066,0.1324626032293418,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
547,547,6.923312830248026,-0.1674552729104803,-0.8083514487872229,1.3377050767052945,0.2454064247743259,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
548,548,7.647598432422864,1.1813775560095148,-1.0700508451414907,-0.4849501877791394,-0.2580434851395525,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
549,549,7.777887804046406,-0.7945442196890745,-0.7182702009609806,0.5995596111752588,0.1324626032293418,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
550,550,6.661833512698519,-0.2502783413529361,0.1332116602951192,-2.42240781019662,-0.577110191524809,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
551,551,7.435317186555804,0.2939875369832019,0.399362307777898,0.2118100656639087,0.3515008370257634,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
552,552,5.814821636240968,0.0,1.2744301905047222,0.5666245458164976,1.2861568520377415,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
553,553,7.202849414103315,1.5363335636200397,-0.096289125944093,0.5662366308313186,0.3515008370257634,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
554,554,8.500508208013965,1.630988498982846,-1.1837561335413809,0.8039359040946777,-1.2012991333803724,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
555,555,7.472337001940739,-0.6052343489634611,-0.4074731854054662,-0.8823827456592507,-1.2012991333803724,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
556,556,7.401761038587806,0.0,0.8319731035941819,-0.2703405857997654,1.2861568520377415,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
557,557,7.466642229951842,0.0,-0.5162784208110296,-0.7377860584293422,1.2861568520377415,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
558,558,7.964592341170955,-0.4869156797599527,0.2626958202177753,0.8314356169224469,-1.2012991333803724,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
559,559,7.584657827068671,1.1577138221688128,-0.0837397283578105,0.2136398950874111,-0.2580434851395525,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
560,560,6.866674917754745,-1.013433757715565,-0.9485311230475344,-0.3104356780987206,-1.790132896192839,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
561,561,4.409491012128561,1.4771742290182854,0.1153731300313852,-2.149450742359616,0.2454064247743259,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
562,562,7.122372988376891,1.8557939704695117,0.6179344177336225,-0.0262118251326222,0.1324626032293418,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
563,563,5.770144332504633,0.0,-0.3782463231848478,0.4434018472720646,1.2861568520377415,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
564,564,8.393725005876668,-1.4370145934641247,-0.9693111377535673,0.9983041040356132,-0.577110191524809,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
565,565,7.960186028059208,-1.487891621221633,-0.0861491665173224,1.3949854673780966,1.16110210436875,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
566,566,7.521100089651774,-1.6748351185631765,0.0838361097564702,1.4331388290704057,-0.2580434851395525,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
567,567,7.354341088993064,-1.4050685527791775,1.249830846068426,-0.5615209588382583,0.1324626032293418,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
568,568,8.255652827449497,1.7493071681863543,-1.1366139026649884,0.8380033125349535,0.1324626032293418,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
569,569,7.648868474670161,0.1875007347000445,-0.4287166925750987,0.3328128614391999,-0.2580434851395525,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
570,570,6.4617306419066205,0.152005133938992,-1.0721037946290015,-0.8137079092226922,-1.2012991333803724,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
571,571,6.328422380093908,0.8619171491600419,-0.7060545995869939,-0.5731522492987436,-1.790132896192839,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
572,572,7.927105649525647,0.9092446168414452,-0.6485001408025572,0.3005882807982778,-0.2580434851395525,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
573,573,5.692435675862066,-0.9885868371828282,-1.2585842116554968,-0.4321811688670594,-1.790132896192839,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
574,574,3.662294176562681,0.0,1.1403791422899938,-2.343715304661372,1.2861568520377415,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
575,575,7.145209857300497,-1.3305277911809672,-0.2430181395287009,-0.1564522732293833,-1.790132896192839,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
576,576,5.870820610474237,0.921076483761796,-0.0837397283578105,-2.188616917969251,0.3515008370257634,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
577,577,7.0206767385268405,0.5897842099919727,0.0627006482403709,-0.5834423924886564,-0.577110191524809,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
578,578,8.445970750571401,-0.4869156797599527,-0.4213439821766874,1.290392951053531,1.16110210436875,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
579,579,7.344925234443442,-1.5612491961278083,-0.7949041146523999,-0.2419453477637596,0.1324626032293418,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
580,580,6.953021144863535,-1.710330719324229,-0.9362990665626224,-0.3283748610210859,0.1324626032293418,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
581,581,5.622721359693068,-1.4050685527791775,1.26084904061746,-0.5882275264341226,-1.2012991333803724,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
582,582,7.914291166875177,-0.1674552729104803,-1.1221007615574272,1.007342113071463,-1.790132896192839,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
583,583,5.8537748062395005,0.8855808830007439,1.0722899860749266,0.646138095190239,-0.2580434851395525,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
584,584,8.247490228453026,-0.8667186079032145,0.7730620830029357,0.7228219238012221,0.3515008370257634,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
585,585,7.553034659863709,1.4535104951775837,1.186994707028797,-0.345954187871542,-0.577110191524809,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
586,586,6.502490150876639,-0.8193911402218114,-0.5098968128231622,-0.7625425158738108,-0.2580434851395525,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
587,587,7.75189398305719,-0.7235530181669694,0.4139828174583684,0.8185210015808256,1.16110210436875,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
588,588,8.072829612629109,0.0,0.345030465517931,-0.2592988211712387,1.2861568520377415,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
589,589,7.651087174682661,1.4180148944165314,-0.3725702126897153,0.7888149722596723,0.3515008370257634,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
590,590,7.508035133539289,-0.8821000348996705,-0.3746680546743647,0.3745916897394754,-0.2580434851395525,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
591,591,8.20090794742907,-0.9128628888925828,-0.3985958172019157,0.373337933078727,-1.2012991333803724,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
592,592,7.987468771775362,1.0038995522042522,-0.0630307820643215,-0.1680104766186333,-0.577110191524809,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
593,593,6.377127547919831,-1.453579207152616,1.0519740998779286,-2.1479780958756094,1.16110210436875,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,594,7.968057346539925,-1.6653696250268957,0.2139387520528648,0.5593887357199432,0.3515008370257634,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
595,595,7.707409717439623,1.3825192936554784,-0.6671118766214378,-0.2408089662555159,-0.2580434851395525,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
596,596,6.19106430568552,-1.1660648409880907,-0.0837397283578105,-0.0292622234281653,-1.790132896192839,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
597,597,8.660685315829937,1.3943511605758294,-0.7327240462199451,1.0039939701417633,-1.2012991333803724,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
598,598,7.254997312582616,0.0,-0.3368627245693513,-0.1161766012834777,1.2861568520377415,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
599,599,8.61320076434907,-1.8594122425206496,-0.537739804318465,0.7854619334257698,0.3515008370257634,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
600,600,7.68837592142071,-1.2808339501154935,-0.0837397283578105,-0.9277723709822664,0.3515008370257634,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
601,601,7.35689373663138,1.8912895712305648,1.047156137779877,0.8363186470390509,0.3515008370257634,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
602,602,6.961890371633309,1.8912895712305648,-0.0837397283578105,-0.1581483356315133,-1.790132896192839,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
603,603,7.419877461851988,1.5008379628589867,0.6158709632376402,-0.1947496126560585,0.1324626032293418,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
604,604,7.942127384227776,1.0630588868060065,1.9936879106931231,0.6471976744835277,0.3515008370257634,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
605,605,6.195145933162235,0.3413150046646054,-0.7347075436494974,-0.4622806491180441,-0.577110191524809,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
606,606,7.960883053793522,1.5718291643810918,0.2565979910817916,0.6862654807764794,-0.2580434851395525,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
607,607,7.418679857851909,-1.4630447006888965,-0.5806449672371089,-0.6118351000350426,-0.577110191524809,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
608,608,7.899336249571687,-1.106905506386337,-1.1696894142586538,0.2651622488789506,-1.2012991333803724,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
609,609,7.350499858277683,-1.3908703124747563,-0.5972179722615851,-0.7700684677899923,0.3515008370257634,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
610,610,8.252534592976287,0.0,1.4545499685251029,-0.6720146293724235,1.2861568520377415,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,611,6.299487337353399,0.944740217602498,-0.6924568304480488,-0.6117806498159924,-0.2580434851395525,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
612,612,7.576504228617177,0.4596336738681138,-1.0412517337345568,0.8601619714888933,1.16110210436875,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
613,613,5.186092232104729,-0.1319596721494277,-0.0837397283578105,-1.481198106144699,1.16110210436875,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
614,614,6.943430290481231,-1.283200323499564,1.0848354283008317,0.9605293560100344,-0.2580434851395525,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
615,615,6.856915355490679,0.5306248753902185,0.7270094184739095,-2.0290236104685584,-0.577110191524809,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
616,616,7.158251239075985,-0.8667186079032145,0.9835311382603684,0.4753707768889765,-1.2012991333803724,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
617,617,6.185596090661295,-0.6525618166448647,-0.4856023188084762,-1.396448008106812,1.16110210436875,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
618,618,6.841383825717003,0.7435984799565336,-0.1067662920392685,-0.8607440267590434,1.16110210436875,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
619,619,6.283457439609163,1.1458819552484618,-1.0993960733657615,-1.8129055609494715,-0.2580434851395525,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
620,620,6.779758257718726,-1.1258364934588978,1.3196711995061896,-2.1854886578781265,0.1324626032293418,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
621,621,7.195885950798175,1.8321302366288104,0.265081934407541,-0.0772700768529569,0.1324626032293418,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
622,622,8.177992788731924,1.7729709020270563,-0.6316387404673968,0.0424762212917445,-1.790132896192839,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
623,623,6.475160568735284,-1.1033559463102312,-0.0837397283578105,-0.5622188134663247,-1.790132896192839,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,624,8.516092585972205,1.1577138221688128,-0.7261230846274587,1.3117558915328886,-0.2580434851395525,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
625,625,7.434137942041207,-1.2737348299632834,1.6060994678719065,1.2492654373102188,-0.577110191524809,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
626,626,7.436495042090562,1.4535104951775837,-0.0884737484406722,0.7841296104709318,-1.790132896192839,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
627,627,8.304924691783922,-0.060968470627323,-0.5866211475542931,-0.0174553605635167,0.1324626032293418,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
628,628,8.46901063261727,0.0,-0.1083348211166159,0.6381037301740401,1.2861568520377415,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
629,629,7.403384743766804,-1.1743471478323364,0.4993143241888377,-0.3777462495316401,-0.577110191524809,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
630,630,7.162388815147485,0.0,0.7563491479828087,-1.4345471722880514,1.2861568520377415,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
631,631,7.756178477367522,1.0038995522042522,1.1994912558266029,-0.2048900307682875,-0.2580434851395525,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
632,632,7.699899923858824,-1.0654939721651084,2.423318197602046,0.3268705592933086,-1.790132896192839,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
